0,0,0,15.4,8.4,19.2,0,3.3,0,29.9,0,0,0,23.8,0,0,0,13.53782735,114.7069,1729.897,4.033,1073,5520,Al0.5NbTa0.8Ti1.5V0.2Zr,796
0,0,0,22.1,23.4,21.8,0,27.4,0,0,0,0,0,5.3,0,0,0,12.6045632,156.218,2175.339,4.676,300,5530,Al0.5NbTaTiV,1012
0,0,21.77,0,21.74,21.74,0,21.74,0,0,0,0,0,13.04,0,0,0,13.91067836,162.1594,2090.8441,4.741,300,5560,Al0.6MoTaTiV,962
0,17.4,0,17.4,17.4,17.4,0,0,0,17.4,0,0,0,13,0,0,0,14.85466649,128.3914,2043.3,4.218,300,6720,Al0.75HfNbTaTiZr,1415
0,0,22.2,22.5,0,20.7,0,20.5,0,0,0,0,0,14.2,0,0,0,13.28514745,155.672,1970.177,4.736,300,6630,Al0.75MoNbTiV,1260
0,0,20.4,18.2,0,16,0,17.8,0,0,0,0,0,27.7,0,0,0,13.22337421,144.992,1775.586,4.495,300,6640,Al1.5MoNbTiV,500
7.4,0,0,20.1,0,14.1,0,39.8,0,0,0,0,0,18.6,0,0,0,12.2299498,139.336,1757.123,4.561,300,6510,AlCr0.5NbTiV,1300
11.2,0,0,22.2,0,22.2,0,22.2,0,0,0,0,0,22.2,0,0,0,13.15109362,132.472,1704.314,4.446,1273,6510,AlCr0.5NbTiV,40
11.2,0,0,22.2,0,22.2,0,22.2,0,0,0,0,0,22.2,0,0,0,13.15109362,132.472,1704.314,4.446,1073,6510,AlCr0.5NbTiV,640
7.2,0,0,27.6,0,14.5,0,30.1,0,0,0,0,0,20.6,0,0,0,12.56816167,138.206,1773.686,4.515,873,6510,AlCr0.5NbTiV,1005
8.4,0,0,26.2,0,13.1,0,34.2,0,0,0,0,0,18.1,0,0,0,12.48485634,140.866,1800.35,4.591,300,6520,AlCr1.5NbTiV,1700
26.9,0,0,18.2,0,18.2,0,18.4,0,0,0,0,0,18.3,0,0,0,13.26691002,137.348,1739.593,4.721,1273,6520,AlCr1.5NbTiV,75
18.1,0,0,19.5,0,18,0,24.5,0,0,0,0,0,19.9,0,0,0,13.32551818,136.234,1727.712,4.603,1073,6520,AlCr1.5NbTiV,970
9,0,0,26.1,0,12.9,0,33.2,0,0,0,0,0,18.8,0,0,0,12.56953587,140.368,1791.499,4.585,873,6520,AlCr1.5NbTiV,1370
26.5,0,10.9,14.3,0,22.5,0,0,0,0,0,0,0,22.9,0,0,0,12.84435053,133.934,1671.913,4.546,300,6594,AlCrMoNbTi,1010
40.3,0,5.6,24.8,0,9.8,0,0,0,0,0,0,0,19.4,0,0,0,11.80022749,145.044,1821.209,4.968,1473,6594,AlCrMoNbTi,105
23.6,0,17.6,22.8,0,17.8,0,0,0,0,0,0,0,18.2,0,0,0,13.31075204,150.412,1893.48,4.87,1273,6594,AlCrMoNbTi,594
19.38,0,19.43,19.66,0,19.34,0,0,0,0,0,0,0,22.19,0,0,0,13.3694009,147.2574,1835.2489,4.7509,1073,6594,AlCrMoNbTi,860
20.3,0,19,19.8,0,20.7,0,0,0,0,0,0,0,20.2,0,0,0,13.37819807,147.962,1854.533,4.782,873,6594,AlCrMoNbTi,1060
14.3,0,28.7,22.8,0,18.4,0,0,0,0,0,0,0,15.8,0,0,0,13.10754404,159.898,2001.45,4.93,673,6594,AlCrMoNbTi,1080
19.5,0,19.7,21.9,0,19.1,0,0,0,0,0,0,0,19.8,0,0,0,13.37188962,149.798,1880.327,4.805,1473,6594,AlCrMoNbTi,150
20,0,20.1,21.9,0,19.2,0,0,0,0,0,0,0,18.8,0,0,0,13.36997051,150.868,1895.422,4.833,1273,6594,AlCrMoNbTi,550
19.7,0,19.5,20.5,0,20.5,0,0,0,0,0,0,0,19.8,0,0,0,13.37984528,148.818,1867.569,4.791,1073,6594,AlCrMoNbTi,875
19.9,0,19.2,21.4,0,21.9,0,0,0,0,0,0,0,17.6,0,0,0,13.35656037,149.846,1894.639,4.82,873,6594,AlCrMoNbTi,930
24.8,0,25.3,0,0,24.5,0,0,0,0,0,0,0,25.4,0,0,0,11.52544552,144.124,1712.855,4.748,1473,6165,AlCrMoTi,100
24.7,0,25.4,0,0,24.2,0,0,0,0,0,0,0,25.7,0,0,0,11.52404643,144.092,1710.547,4.745,1273,6165,AlCrMoTi,375
25,0,25.1,0,0,24.7,0,0,0,0,0,0,0,25.2,0,0,0,11.52611126,144.052,1713.439,4.75,1073,6165,AlCrMoTi,875
25.2,0,24.8,0,0,24.9,0,0,0,0,0,0,0,25.1,0,0,0,11.52617817,143.826,1712.06,4.749,873,6165,AlCrMoTi,1020
25.3,0,24.6,0,0,25.2,0,0,0,0,0,0,0,24.9,0,0,0,11.52584491,143.704,1712.405,4.749,673,6165,AlCrMoTi,1070
17.6,0,0,19.9,0,20.1,0,19.2,0,0,0,0,0,23.2,0,0,0,13.3475659,132.452,1683.663,4.511,300,5760,AlCrNbTiV,1550
15.1,0,0,17.4,0,22.9,0,20.2,0,0,0,0,0,24.4,0,0,0,13.25804346,129.794,1647.787,4.434,1273,5760,AlCrNbTiV,65
17.7,0,0,17.4,0,21.9,0,20.6,0,0,0,0,0,22.3,0,0,0,13.33184257,131.898,1674.469,4.507,1073,5760,AlCrNbTiV,860
7.4,0,0,27.7,0,14.9,0,30.4,0,0,0,0,0,19.6,0,0,0,12.582555,138.856,1785.779,4.533,873,5760,AlCrNbTiV,1015
0,16.7,0,16.7,16.7,16.7,0,0,0,16.7,0,0,0,16.5,0,0,0,14.89750074,126.2837,1987.65,4.169,300,8910,AlHfNbTaTiZr,1489
0,0,11.1,21.7,11,22.9,0,0,0,16.6,0,0,0,16.7,0,0,0,14.57440043,137.4246,1960.654,4.382,300,7400,AlMo0.5NbTa0.5TiZr,2197
0,0,10.1,21.1,10.6,20.9,0,0,0,19.7,0,0,0,17.6,0,0,0,14.55633916,134.6127,1937.579,4.343,1273,7400,AlMo0.5NbTa0.5TiZr,745
0,0,11.3,22.9,10.6,18.5,0,0,0,16.8,0,0,0,19.9,0,0,0,14.59156617,136.8988,1934.994,4.362,300,7400,AlMo0.5NbTa0.5TiZr,2000
0,0,0.5,10.9,2.3,7.2,0,0,0,40.1,0,0,0,39,0,0,0,10.6254245,98.3711,1473.85,3.752,1273,7400,AlMo0.5NbTa0.5TiZr,745
0,0,14.5,25.6,12.8,19.2,0,0,0,12.5,0,0,0,15.4,0,0,0,14.60720093,146.6815,2054.394,4.52,1073,7400,AlMo0.5NbTa0.5TiZr,1597
0,0,11.3,22.9,10.6,18.5,0,0,0,16.8,0,0,0,19.9,0,0,0,14.59156617,136.8988,1934.994,4.362,300,7400,AlMo0.5NbTa0.5TiZr,2000
0,0,0.5,10.9,2.3,7.2,0,0,0,40.1,0,0,0,39,0,0,0,10.6254245,98.3711,1473.85,3.752,1473,7400,AlMo0.5NbTa0.5TiZr,250
0,0,18.1,27.1,13.2,18.8,0,0,0,10.6,0,0,0,12.1,0,0,0,14.45184167,153.6326,2134.348,4.64,1273,7400,AlMo0.5NbTa0.5TiZr,745
0,0,4.5,15.3,4.9,12.7,0,0,0,30,0,0,0,32.6,0,0,0,12.99742779,112.236,1628.345,3.966,1073,7400,AlMo0.5NbTa0.5TiZr,1597
0,0,10.1,21,10.6,20.9,0,0,0,19.6,0,0,0,17.6,0,0,0,14.54648345,134.3516,1933.247,4.334,300,7400,AlMo0.5NbTa0.5TiZr,2000
0,0,7.7,13.7,3.7,24.1,0,0,0,24.1,0,0,0,26.1,0,0,0,13.53752283,116.7011,1674.252,4.043,1473,7400,AlMo0.5NbTa0.5TiZr,250
0,0,5.5,14.2,4,24.1,0,0,0,25.9,0,0,0,25.9,0,0,0,13.37109051,114.5789,1670.052,4.017,1273,7400,AlMo0.5NbTa0.5TiZr,745
0,0,11.7,25.8,15.2,19.2,0,0,0,15.8,0,0,0,12.1,0,0,0,14.55746081,145.8798,2097.747,4.515,1073,7400,AlMo0.5NbTa0.5TiZr,1597
0,0,15.6,31.8,21.9,17.2,0,0,0,9.5,0,0,0,3.7,0,0,0,13.59523941,164.1265,2345.138,4.8,873,7400,AlMo0.5NbTa0.5TiZr,1870
0,0,12.3,22.9,13.3,22.5,0,0,0,8.4,0,0,0,20.6,0,0,0,14.40706743,141.8784,1958.203,4.402,300,7400,AlMo0.5NbTa0.5TiZr,1320
0,0,12.7,22.3,13.6,20.2,0,0,0,10.4,0,0,0,20.7,0,0,0,14.57162583,141.7464,1962.28,4.402,1273,7400,AlMo0.5NbTa0.5TiZr,935
0,0,24.8,25.1,0,25.3,0,0,0,0,0,0,0,24.8,0,0,0,11.5260454,146.388,1857.915,4.499,1473,6637,AlMoNbTi,200
0,0,24.9,25.2,0,25.3,0,0,0,0,0,0,0,24.7,0,0,0,11.52917399,146.712,1862.355,4.507,1273,6637,AlMoNbTi,540
0,0,25.8,25.1,0,24.9,0,0,0,0,0,0,0,24.2,0,0,0,11.52418233,147.792,1873.513,4.525,1073,6637,AlMoNbTi,500
0,0,26,25.2,0,24.7,0,0,0,0,0,0,0,24.1,0,0,0,11.52312329,148.126,1877.24,4.531,873,6637,AlMoNbTi,520
0,0,24.6,21.9,0,16.9,0,19,0,0,0,0,0,17.6,0,0,0,13.29774879,156.176,1948.673,4.725,300,6528,AlMoNbTiV,1375
0,0,25.62,0,25.08,18.31,0,20.01,0,0,0,0,0,10.72,0,0,0,13.03679668,169.3902,2187.03,4.8457,300,6538,AlMoTaTiV,735
0,0,0,32.2,9.1,26.9,0,0,0,10.1,0,0,0,21.7,0,0,0,12.46608955,128.2231,1851.408,4.196,300,6800,AlNb1.5Ta0.5Ti1.5Zr0.5,1280
0,0,0,23.1,5.9,17.8,0,0,0,23.2,0,0,0,30,0,0,0,12.57856467,114.5852,1675.454,3.99,1273,6800,AlNb1.5Ta0.5Ti1.5Zr0.5,403
0,0,0,22.1,6.7,17.9,0,0,0,22.2,0,0,0,31.1,0,0,0,12.63833003,114.5202,1665.198,3.977,1073,6800,AlNb1.5Ta0.5Ti1.5Zr0.5,728
0,0,0,25.7,14.7,23.2,0,0,0,13.7,0,0,0,22.7,0,0,0,13.12780582,128.3427,1871.019,4.177,300,7100,AlNbTa0.5TiZr0.5,1352
0,0,0,24.8,13.5,24.1,0,0,0,11.8,0,0,0,25.8,0,0,0,12.97704241,126.0278,1812.749,4.125,1273,7100,AlNbTa0.5TiZr0.5,535
0,0,0,17.3,19.7,18.2,0,20.1,0,0,0,0,0,24.7,0,0,0,13.31594011,139.762,1873.376,4.324,300,6700,AlNbTaTiV,991
0,0,0,24.2,0,24.6,0,23,0,0,0,0,0,27.4,0,0,0,11.48318428,125.824,1629.902,4.166,300,5500,AlNbTiV,1000
0,0,0,23.8,0,24.8,0,24,0,0,0,0,0,27.4,0,0,0,11.5128727,126.964,1642.43,4.204,1273,5500,AlNbTiV,110
0,0,0,24.1,0,24.8,0,23.5,0,0,0,0,0,27.6,0,0,0,11.51022509,126.826,1641.631,4.2,1073,5500,AlNbTiV,560
0,0,0,31.2,0,12.2,0,33.6,0,0,0,0,0,23,0,0,0,11.01288888,137.7,1769.88,4.418,873,5500,AlNbTiV,780
0,0,0,24.2,0,27.2,0,22.2,0,0,0,0,0,26.4,0,0,0,11.50069327,126.644,1651.39,4.2,300,5500,AlNbTiV,1020
0,0,0,26.7,0,26.2,0,21.9,0,0,0,0,0,25.2,0,0,0,11.50253529,128.402,1682.985,4.234,1273,5500,AlNbTiV,158
0,0,0,28.2,0,25.2,0,22.4,0,0,0,0,0,24.2,0,0,0,11.49720504,129.892,1706.41,4.264,1073,5500,AlNbTiV,685
0,0,0,27.5,0,28.2,0,21.1,0,0,0,0,0,23.2,0,0,0,11.46769345,129.162,1707.681,4.254,873,5500,AlNbTiV,810
0,0,0,24.2,0,24.6,0,23.8,0,0,0,0,0,27.4,0,0,0,11.51328163,127.104,1645.182,4.206,300,5500,AlNbTiV,1000
0,0,0,24.1,0,24.8,0,23.5,0,0,0,0,0,27.6,0,0,0,11.51022509,126.826,1641.631,4.2,1073,5500,AlNbTiV,560
0,0,0,24.2,0,24.4,0,23.6,0,0,0,0,0,27.8,0,0,0,11.50876733,126.868,1640.666,4.2,873,5500,AlNbTiV,780
0,0,0,25.8,0,24.7,0,18.5,0,14.5,0,0,0,16.5,0,0,0,12.87977878,126.3795,1782.287,4.278,300,5790,AlNbTiVZr,1500
0,0,0,9.5,0,8.3,0,3.6,0,39.9,0,0,0,38.7,0,0,0,18.65467917,96.8009,1438.084,3.744,1073,5790,AlNbTiVZr,550
0,0,0,9.9,0,8.6,0,22.3,0,30.3,0,0,0,28.9,0,0,0,13.20338344,111.5373,1567.406,4.033,873,5790,AlNbTiVZr,1155
0,0,0,23.4,0,24.8,0,23.2,0,3.2,0,0,0,25.4,0,0,0,11.80208553,126.3992,1663.402,4.212,300,5530,AlNbTiVZr0.1,1290
0,0,0,15.9,0,14.3,0,5.2,0,29.5,0,0,0,35.1,0,0,0,16.32880659,104.6305,1510.572,3.86,1073,5530,AlNbTiVZr0.1,865
0,0,0,22.4,0,24,0,21.9,0,6.7,0,0,0,25,0,0,0,12.12714289,124.6237,1662.743,4.193,873,5530,AlNbTiVZr0.1,975
0,0,0,23.1,0,25.2,0,23.1,0,4.6,0,0,0,24,0,0,0,11.92496861,126.3806,1677.463,4.222,300,5570,AlNbTiVZr0.25,1360
0,0,0,14,0,11.4,0,4.4,0,32,0,0,0,38.2,0,0,0,16.85684239,101.564,1466.692,3.802,1073,5570,AlNbTiVZr0.25,855
0,0,0,22.4,0,24,0,21.9,0,6.7,0,0,0,25,0,0,0,12.12714289,124.6237,1662.743,4.193,873,5570,AlNbTiVZr0.25,1065
0,0,0,23,0,24.8,0,22.9,0,8.3,0,0,0,21,0,0,0,12.23439482,126.5413,1713.329,4.249,300,5640,AlNbTiVZr0.5,1485
0,0,0,13.1,0,10.7,0,4.6,0,33.4,0,0,0,38.2,0,0,0,16.98716655,100.8594,1462.513,3.795,1073,5640,AlNbTiVZr0.5,675
0,0,0,9.8,0,8.8,0,22.3,0,26,0,0,0,33.1,0,0,0,12.73995647,110.862,1516.22,3.99,873,5640,AlNbTiVZr0.5,1135
0,0,0,23,0,25.3,0,15.1,0,22.9,0,0,0,13.7,0,0,0,13.93880838,122.3639,1795.339,4.244,300,5870,AlNbTiVZr1.5,1535
0,0,0,12.2,0,9.9,0,3.8,0,40.4,0,0,0,33.7,0,0,0,19.10311929,100.1264,1511.746,3.823,1073,5870,AlNbTiVZr1.5,180
0,0,0,14.4,0,10.9,0,25.2,0,28.8,0,0,0,20.7,0,0,0,13.22820942,118.7588,1690.68,4.189,873,5870,AlNbTiVZr1.5,1195
0,14.82,11.26,24.77,0,24.95,0,0,0,24.2,0,0,0,0,0,0,0,13.00603392,133.8002,2104.9093,4.4729,300,5370,C0.1Hf0.5Mo0.5NbTiZr,1183
0,14.29,12.21,24.8,0,24.83,0,0,0,23.87,0,0,0,0,0,0,0,13.04085116,135.02057,2110.6129,4.4922,300,5370,C0.3Hf0.5Mo0.5NbTiZr,1201
14.6,0,57.32,25.3,0,0,0,0,0,0,3.33,0,0,0,0,0,0,8.821111104,204.2,2458.3901,5.7134,300,5220,CoCrMoNb,1419.6
14.74,0,43.33,27.66,0,11.61,0,0,0,0,2.65,0,0,0,0,0,0,11.19367586,187.806,2336.0482,5.4376,300,5220,CoCrMoNbTi,1096.8
13.48,0,51.18,28.14,0,4.58,0,0,0,0,2.61,0,0,0,0,0,0,10.02842377,196.856,2411.9567,5.5742,300,5220,CoCrMoNbTi0.2,1905.6
8.52,0,56.54,28.76,0,3,0,0,0,0,3.18,0,0,0,0,0,0,9.191555743,201.59,2455.4868,5.5888,300,5220,CoCrMoNbTi0.4,1771.3
12.07,0,46.33,27.81,0,11.26,0,0,0,0,2.54,0,0,0,0,0,0,10.8651896,190.106,2360.0543,5.4465,300,5220,CoCrMoNbTi0.5,1609.2
9.11,24.26,0,26.29,0,18.44,0,0,0,21.9,0,0,0,0,0,0,0,12.94932055,126.1899,2080.481,4.4451,300,5520,CrHfNbTiZr,1457
23.01,22.49,0,15.74,0,18.83,0,0,0,19.92,0,0,0,0,0,0,0,13.30718388,127.17312,2014.4826,4.6172,300,5520,CrHfNbTiZr,1420
18.11,23.03,0,20.74,0,18.14,0,0,0,19.96,0,0,0,0,0,0,0,13.34624761,127.70456,2046.1806,4.5688,300,5520,CrHfNbTiZr,1375
32.61,21.09,0,15.6,0,14.46,0,0,0,16.24,0,0,0,0,0,0,0,12.9564953,132.59564,2021.6692,4.8082,300,5520,CrHfNbTiZr,1328
29.99,20.01,0,20.8,0,13.26,0,0,0,15.94,0,0,0,0,0,0,0,13.05663282,134.46234,2050.8124,4.8078,300,5520,CrHfNbTiZr,1322
3.09,0,30.64,18.68,3.83,33.16,0,0,0,10.6,0,0,0,0,0,0,0,12.57267729,160.9646,2190.607,4.8997,300,5670,CrMo0.5NbTa0.5TiZr,1595
18.39,0,10.07,22.2,11.78,19.36,0,0,0,18.2,0,0,0,0,0,0,0,14.60539469,151.7612,2180.6648,4.909,1473,5670,CrMo0.5NbTa0.5TiZr,170
18.35,0,10.15,22.2,11.73,19.3,0,0,0,18.27,0,0,0,0,0,0,0,14.60780808,151.77897,2180.7896,4.9093,1273,5670,CrMo0.5NbTa0.5TiZr,546
13.22,0,14.3,26.8,16.8,19.07,0,0,0,9.82,0,0,0,0,0,0,0,14.4846028,163.12502,2298.135,4.9868,1073,5670,CrMo0.5NbTa0.5TiZr,983
20.2,0,0,20,0,19.9,0,19.6,0,20.3,0,0,0,0,0,0,0,13.38104687,138.0633,1963.471,4.8,300,6570,CrNbTiVZr,1298
31.7,0,0,13.9,0,9.7,0,23.7,0,21,0,0,0,0,0,0,0,12.75212941,142.071,1952.838,5.01,1273,6570,CrNbTiVZr,259
28.8,0,0,12.1,0,8.7,0,25.8,0,24.6,0,0,0,0,0,0,0,12.64654463,139.9106,1943.159,4.955,1073,6570,CrNbTiVZr,615
26.7,0,0,11.9,0,8.5,0,27.6,0,25.3,0,0,0,0,0,0,0,12.62507483,139.5083,1942.187,4.929,873,6570,CrNbTiVZr,1230
24.6,0,0,26.7,0,23.9,0,0,0,24.8,0,0,0,0,0,0,0,11.51926758,133.6328,1989.173,4.759,300,6670,CrNbTiZr,1260
53.7,0,0,14.1,0,12.6,0,0,0,19.6,0,0,0,0,0,0,0,9.898554962,141.6056,1947.064,5.215,1273,6670,CrNbTiZr,115
50.7,0,0,13.9,0,11.7,0,0,0,23.7,0,0,0,0,0,0,0,10.06805898,139.2107,1945.943,5.153,1073,6670,CrNbTiZr,300
48.8,0,0,12.9,0,11.4,0,0,0,26.9,0,0,0,0,0,0,0,10.10262948,137.0559,1939.296,5.105,873,6670,CrNbTiZr,1035
29.9,0,0,0,18.8,7.9,0,20.6,22.8,0,0,0,0,0,0,0,0,12.78979531,197.77,2442.837,5.448,300,5530,CrTaTi0.17VW,2034
26.7,0,0,0,17.1,7.1,0,22.4,26.7,0,0,0,0,0,0,0,0,12.72185881,203.34,2485.018,5.463,1473,5530,CrTaTi0.17VW,750
25.7,0,0,0,17.2,6.8,0,24.7,25.6,0,0,0,0,0,0,0,0,12.71256125,201.88,2470.249,5.445,300,5540,CrTaTi0.3VW,2050
25.2,0,0,0,17.6,6.6,0,25.1,25.5,0,0,0,0,0,0,0,0,12.70377328,201.99,2473.664,5.441,1473,5540,CrTaTi0.3VW,586
24.8,0,0,0,25.7,0,0,26.7,22.8,0,0,0,0,0,0,0,0,11.51247455,204.48,2538.491,5.476,300,5600,CrTaVW,2327
24.1,0,0,0,25.6,0,0,26.9,23.4,0,0,0,0,0,0,0,0,11.51417976,205.34,2546.477,5.475,1473,5600,CrTaVW,979
0,22.3,0,21.5,20.1,21.7,0,0,0,14.4,0,0,0,0,0,0,0,10.1562321,138.2684,2266.007,4.416,300,5390,Hf0.4Nb1.54Ta1.54Ti0.89Zr0.64,822
0,21.7,0,21.8,20.8,22.1,0,0,0,13.6,0,0,0,0,0,0,0,10.10693958,139.2296,2272.991,4.426,573,5390,Hf0.4Nb1.54Ta1.54Ti0.89Zr0.64,590
0,20.1,0,21.9,19.1,20.1,0,0,0,18.8,0,0,0,0,0,0,0,10.20548325,136.7768,2251.551,4.41,473,5390,Hf0.4Nb1.54Ta1.54Ti0.89Zr0.64,650
0,19.1,0,20.1,22.9,18.8,0,0,0,19.1,0,0,0,0,0,0,0,10.34118923,139.0601,2283.162,4.43,373,5390,Hf0.4Nb1.54Ta1.54Ti0.89Zr0.64,765
0,19.2,0,20.2,23.1,18.6,0,0,0,18.9,0,0,0,0,0,0,0,10.32883764,139.3379,2286.86,4.433,333,5390,Hf0.4Nb1.54Ta1.54Ti0.89Zr0.64,795
0,14.29,12.21,24.8,0,24.83,0,0,0,23.87,0,0,0,0,0,0,0,9.654380423,135.02057,2110.6129,4.4922,300,5270,Hf0.5Mo0.5NbTiZr,1176
0,13.19,11.57,24.97,0,25.15,0,0,0,25.12,0,0,0,0,0,0,0,9.549706619,134.11832,2101.9987,4.4811,300,5270,Hf0.5Mo0.5NbTiZr,1150
0,14.1,0,20.8,19.9,26.7,0,0,0,18.5,0,0,0,0,0,0,0,10.13516063,136.8935,2218.983,4.407,300,5260,Hf0.5Nb0.5Ta0.5Ti1.5Zr,903
0,13.9,0,20.1,21.7,26.7,0,0,0,17.6,0,0,0,0,0,0,0,10.17499651,138.2636,2234.789,4.418,300,5530,Hf0.75NbTa0.5Ti1.5Zr1.25,1150
0,14.8,0,21.6,22.1,27.1,0,0,0,14.4,0,0,0,0,0,0,0,9.999146156,140.1284,2251.421,4.437,300,5530,Hf0.75NbTa0.5Ti1.5Zr1.25,1100
0,15.9,0,22.1,23.2,26.7,0,0,0,12.1,0,0,0,0,0,0,0,9.899372376,141.8531,2272.219,4.453,300,5530,Hf0.75NbTa0.5Ti1.5Zr1.25,890
0,15.6,0,21.2,23.4,24.1,0,0,0,15.7,0,0,0,0,0,0,0,10.13020246,140.8127,2272.673,4.446,345,5530,Hf0.75NbTa0.5Ti1.5Zr1.25,1040
0,17.1,0,20.1,22.7,23.2,0,0,0,16.9,0,0,0,0,0,0,0,10.29011992,139.2959,2265.05,4.428,345,5530,Hf0.75NbTa0.5Ti1.5Zr1.25,1020
